<<<<<<< HEAD
product_ID,product_type,product_name,size,colour,price,quantity,description,stock
29,Shirt,Oxford Cloth,XL,indigo,114,55,"A indigo coloured, XL sized, Oxford Cloth Shirt",9
30,Shirt,Oxford Cloth,XS,violet,114,74,"A violet coloured, XS sized, Oxford Cloth Shirt",6
31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",7
32,Shirt,Oxford Cloth,M,violet,114,65,"A violet coloured, M sized, Oxford Cloth Shirt",7
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",10
34,Shirt,Oxford Cloth,XL,violet,114,54,"A violet coloured, XL sized, Oxford Cloth Shirt",2
35,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",6
36,Shirt,Dress,S,red,119,72,"A red coloured, S sized, Dress Shirt",10
37,Shirt,Dress,M,red,119,57,"A red coloured, M sized, Dress Shirt",1
38,Shirt,Dress,L,red,119,79,"A red coloured, L sized, Dress Shirt",1
39,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",10
40,Shirt,Dress,XS,orange,119,58,"A orange coloured, XS sized, Dress Shirt",5
41,Shirt,Dress,S,orange,119,69,"A orange coloured, S sized, Dress Shirt",9
42,Shirt,Dress,M,orange,119,53,"A orange coloured, M sized, Dress Shirt",5
43,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt",3
44,Shirt,Dress,XL,orange,119,78,"A orange coloured, XL sized, Dress Shirt",8
45,Shirt,Dress,XS,yellow,119,69,"A yellow coloured, XS sized, Dress Shirt",5
46,Shirt,Dress,S,yellow,119,56,"A yellow coloured, S sized, Dress Shirt",9
47,Shirt,Dress,M,yellow,119,61,"A yellow coloured, M sized, Dress Shirt",10
48,Shirt,Dress,L,yellow,119,56,"A yellow coloured, L sized, Dress Shirt",7
49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",10
50,Shirt,Dress,XS,green,119,51,"A green coloured, XS sized, Dress Shirt",5
51,Shirt,Dress,S,green,119,60,"A green coloured, S sized, Dress Shirt",8
52,Shirt,Dress,M,green,119,65,"A green coloured, M sized, Dress Shirt",10
53,Shirt,Dress,L,green,119,52,"A green coloured, L sized, Dress Shirt",6
54,Shirt,Dress,XL,green,119,52,"A green coloured, XL sized, Dress Shirt",10
55,Shirt,Dress,XS,blue,119,41,"A blue coloured, XS sized, Dress Shirt",7
56,Shirt,Dress,S,blue,119,46,"A blue coloured, S sized, Dress Shirt",2
57,Shirt,Dress,M,blue,119,48,"A blue coloured, M sized, Dress Shirt",10
58,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt",10
59,Shirt,Dress,XL,blue,119,66,"A blue coloured, XL sized, Dress Shirt",8
60,Shirt,Dress,XS,indigo,119,56,"A indigo coloured, XS sized, Dress Shirt",2
61,Shirt,Dress,S,indigo,119,40,"A indigo coloured, S sized, Dress Shirt",4
62,Shirt,Dress,M,indigo,119,51,"A indigo coloured, M sized, Dress Shirt",3
63,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",4
64,Shirt,Dress,XL,indigo,119,75,"A indigo coloured, XL sized, Dress Shirt",9
65,Shirt,Dress,XS,violet,119,63,"A violet coloured, XS sized, Dress Shirt",2
66,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt",10
67,Shirt,Dress,M,violet,119,41,"A violet coloured, M sized, Dress Shirt",8
68,Shirt,Dress,L,violet,119,74,"A violet coloured, L sized, Dress Shirt",9
69,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt",1
70,Shirt,Flannel,XS,red,96,42,"A red coloured, XS sized, Flannel Shirt",4
71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",6
72,Shirt,Flannel,M,red,96,68,"A red coloured, M sized, Flannel Shirt",3
73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",8
74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",7
75,Shirt,Flannel,XS,orange,96,42,"A orange coloured, XS sized, Flannel Shirt",5
76,Shirt,Flannel,S,orange,96,54,"A orange coloured, S sized, Flannel Shirt",6
77,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt",7
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",7
79,Shirt,Flannel,XL,orange,96,50,"A orange coloured, XL sized, Flannel Shirt",10
80,Shirt,Flannel,XS,yellow,96,41,"A yellow coloured, XS sized, Flannel Shirt",10
81,Shirt,Flannel,S,yellow,96,42,"A yellow coloured, S sized, Flannel Shirt",9
82,Shirt,Flannel,M,yellow,96,59,"A yellow coloured, M sized, Flannel Shirt",5
83,Shirt,Flannel,L,yellow,96,80,"A yellow coloured, L sized, Flannel Shirt",8
84,Shirt,Flannel,XL,yellow,96,72,"A yellow coloured, XL sized, Flannel Shirt",9
85,Shirt,Flannel,XS,green,96,55,"A green coloured, XS sized, Flannel Shirt",5
86,Shirt,Flannel,S,green,96,57,"A green coloured, S sized, Flannel Shirt",8
87,Shirt,Flannel,M,green,96,66,"A green coloured, M sized, Flannel Shirt",2
88,Shirt,Flannel,L,green,96,72,"A green coloured, L sized, Flannel Shirt",8
89,Shirt,Flannel,XL,green,96,77,"A green coloured, XL sized, Flannel Shirt",7
90,Shirt,Flannel,XS,blue,96,62,"A blue coloured, XS sized, Flannel Shirt",7
91,Shirt,Flannel,S,blue,96,43,"A blue coloured, S sized, Flannel Shirt",2
92,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",10
93,Shirt,Flannel,L,blue,96,44,"A blue coloured, L sized, Flannel Shirt",10
94,Shirt,Flannel,XL,blue,96,61,"A blue coloured, XL sized, Flannel Shirt",1
95,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",8
96,Shirt,Flannel,S,indigo,96,74,"A indigo coloured, S sized, Flannel Shirt",3
97,Shirt,Flannel,M,indigo,96,69,"A indigo coloured, M sized, Flannel Shirt",9
98,Shirt,Flannel,L,indigo,96,62,"A indigo coloured, L sized, Flannel Shirt",2
99,Shirt,Flannel,XL,indigo,96,57,"A indigo coloured, XL sized, Flannel Shirt",8
100,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",9
101,Shirt,Flannel,S,violet,96,70,"A violet coloured, S sized, Flannel Shirt",1
102,Shirt,Flannel,M,violet,96,71,"A violet coloured, M sized, Flannel Shirt",7
103,Shirt,Flannel,L,violet,96,76,"A violet coloured, L sized, Flannel Shirt",1
104,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",7
105,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt",9
106,Shirt,Denim,S,red,115,57,"A red coloured, S sized, Denim Shirt",4
107,Shirt,Denim,M,red,115,49,"A red coloured, M sized, Denim Shirt",9
108,Shirt,Denim,L,red,115,52,"A red coloured, L sized, Denim Shirt",1
109,Shirt,Denim,XL,red,115,63,"A red coloured, XL sized, Denim Shirt",6
110,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",1
111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt",9
112,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt",4
113,Shirt,Denim,L,orange,115,45,"A orange coloured, L sized, Denim Shirt",3
114,Shirt,Denim,XL,orange,115,67,"A orange coloured, XL sized, Denim Shirt",2
115,Shirt,Denim,XS,yellow,115,54,"A yellow coloured, XS sized, Denim Shirt",8
116,Shirt,Denim,S,yellow,115,75,"A yellow coloured, S sized, Denim Shirt",2
117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt",6
118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",5
119,Shirt,Denim,XL,yellow,115,74,"A yellow coloured, XL sized, Denim Shirt",3
120,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",1
121,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt",2
122,Shirt,Denim,M,green,115,66,"A green coloured, M sized, Denim Shirt",3
123,Shirt,Denim,L,green,115,71,"A green coloured, L sized, Denim Shirt",3
124,Shirt,Denim,XL,green,115,52,"A green coloured, XL sized, Denim Shirt",6
125,Shirt,Denim,XS,blue,115,76,"A blue coloured, XS sized, Denim Shirt",2
126,Shirt,Denim,S,blue,115,47,"A blue coloured, S sized, Denim Shirt",3
127,Shirt,Denim,M,blue,115,58,"A blue coloured, M sized, Denim Shirt",5
128,Shirt,Denim,L,blue,115,45,"A blue coloured, L sized, Denim Shirt",1
129,Shirt,Denim,XL,blue,115,73,"A blue coloured, XL sized, Denim Shirt",1
130,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt",8
131,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt",2
132,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt",7
133,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt",9
134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",9
135,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt",1
136,Shirt,Denim,S,violet,115,54,"A violet coloured, S sized, Denim Shirt",1
137,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",7
138,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",4
139,Shirt,Denim,XL,violet,115,73,"A violet coloured, XL sized, Denim Shirt",8
140,Shirt,Linen,XS,red,116,61,"A red coloured, XS sized, Linen Shirt",3
141,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt",2
142,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt",10
143,Shirt,Linen,L,red,116,80,"A red coloured, L sized, Linen Shirt",1
144,Shirt,Linen,XL,red,116,47,"A red coloured, XL sized, Linen Shirt",1
145,Shirt,Linen,XS,orange,116,70,"A orange coloured, XS sized, Linen Shirt",6
146,Shirt,Linen,S,orange,116,42,"A orange coloured, S sized, Linen Shirt",7
147,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt",2
148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",10
149,Shirt,Linen,XL,orange,116,59,"A orange coloured, XL sized, Linen Shirt",8
150,Shirt,Linen,XS,yellow,116,55,"A yellow coloured, XS sized, Linen Shirt",9
151,Shirt,Linen,S,yellow,116,60,"A yellow coloured, S sized, Linen Shirt",8
152,Shirt,Linen,M,yellow,116,59,"A yellow coloured, M sized, Linen Shirt",3
153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",7
154,Shirt,Linen,XL,yellow,116,54,"A yellow coloured, XL sized, Linen Shirt",6
155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",2
156,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt",8
157,Shirt,Linen,M,green,116,42,"A green coloured, M sized, Linen Shirt",6
158,Shirt,Linen,L,green,116,72,"A green coloured, L sized, Linen Shirt",3
159,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt",7
160,Shirt,Linen,XS,blue,116,53,"A blue coloured, XS sized, Linen Shirt",3
161,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt",2
162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",6
163,Shirt,Linen,L,blue,116,70,"A blue coloured, L sized, Linen Shirt",7
164,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",9
165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt",2
166,Shirt,Linen,S,indigo,116,72,"A indigo coloured, S sized, Linen Shirt",2
167,Shirt,Linen,M,indigo,116,72,"A indigo coloured, M sized, Linen Shirt",5
168,Shirt,Linen,L,indigo,116,75,"A indigo coloured, L sized, Linen Shirt",6
169,Shirt,Linen,XL,indigo,116,66,"A indigo coloured, XL sized, Linen Shirt",4
170,Shirt,Linen,XS,violet,116,56,"A violet coloured, XS sized, Linen Shirt",9
171,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",4
172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",7
173,Shirt,Linen,L,violet,116,70,"A violet coloured, L sized, Linen Shirt",9
174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",10
175,Shirt,Camp Collared,XS,red,112,77,"A red coloured, XS sized, Camp Collared Shirt",9
176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt",8
177,Shirt,Camp Collared,M,red,112,64,"A red coloured, M sized, Camp Collared Shirt",7
178,Shirt,Camp Collared,L,red,112,52,"A red coloured, L sized, Camp Collared Shirt",7
179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt",1
180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt",5
181,Shirt,Camp Collared,S,orange,112,62,"A orange coloured, S sized, Camp Collared Shirt",10
182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt",2
183,Shirt,Camp Collared,L,orange,112,63,"A orange coloured, L sized, Camp Collared Shirt",10
184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",7
185,Shirt,Camp Collared,XS,yellow,112,55,"A yellow coloured, XS sized, Camp Collared Shirt",3
186,Shirt,Camp Collared,S,yellow,112,66,"A yellow coloured, S sized, Camp Collared Shirt",5
187,Shirt,Camp Collared,M,yellow,112,49,"A yellow coloured, M sized, Camp Collared Shirt",5
188,Shirt,Camp Collared,L,yellow,112,71,"A yellow coloured, L sized, Camp Collared Shirt",10
189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt",8
190,Shirt,Camp Collared,XS,green,112,66,"A green coloured, XS sized, Camp Collared Shirt",3
191,Shirt,Camp Collared,S,green,112,60,"A green coloured, S sized, Camp Collared Shirt",1
192,Shirt,Camp Collared,M,green,112,41,"A green coloured, M sized, Camp Collared Shirt",4
193,Shirt,Camp Collared,L,green,112,80,"A green coloured, L sized, Camp Collared Shirt",5
194,Shirt,Camp Collared,XL,green,112,61,"A green coloured, XL sized, Camp Collared Shirt",7
195,Shirt,Camp Collared,XS,blue,112,47,"A blue coloured, XS sized, Camp Collared Shirt",2
196,Shirt,Camp Collared,S,blue,112,75,"A blue coloured, S sized, Camp Collared Shirt",3
197,Shirt,Camp Collared,M,blue,112,65,"A blue coloured, M sized, Camp Collared Shirt",2
198,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt",8
199,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt",10
200,Shirt,Camp Collared,XS,indigo,112,64,"A indigo coloured, XS sized, Camp Collared Shirt",1
201,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",7
202,Shirt,Camp Collared,M,indigo,112,52,"A indigo coloured, M sized, Camp Collared Shirt",2
203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",9
204,Shirt,Camp Collared,XL,indigo,112,42,"A indigo coloured, XL sized, Camp Collared Shirt",1
205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",5
206,Shirt,Camp Collared,S,violet,112,80,"A violet coloured, S sized, Camp Collared Shirt",7
207,Shirt,Camp Collared,M,violet,112,41,"A violet coloured, M sized, Camp Collared Shirt",1
208,Shirt,Camp Collared,L,violet,112,42,"A violet coloured, L sized, Camp Collared Shirt",1
209,Shirt,Camp Collared,XL,violet,112,40,"A violet coloured, XL sized, Camp Collared Shirt",2
210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",6
211,Shirt,Chambray,S,red,105,72,"A red coloured, S sized, Chambray Shirt",5
212,Shirt,Chambray,M,red,105,48,"A red coloured, M sized, Chambray Shirt",6
213,Shirt,Chambray,L,red,105,44,"A red coloured, L sized, Chambray Shirt",3
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",10
215,Shirt,Chambray,XS,orange,105,76,"A orange coloured, XS sized, Chambray Shirt",6
216,Shirt,Chambray,S,orange,105,69,"A orange coloured, S sized, Chambray Shirt",9
217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",3
218,Shirt,Chambray,L,orange,105,44,"A orange coloured, L sized, Chambray Shirt",7
219,Shirt,Chambray,XL,orange,105,57,"A orange coloured, XL sized, Chambray Shirt",3
220,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt",1
221,Shirt,Chambray,S,yellow,105,40,"A yellow coloured, S sized, Chambray Shirt",4
222,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt",3
223,Shirt,Chambray,L,yellow,105,53,"A yellow coloured, L sized, Chambray Shirt",10
224,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt",4
225,Shirt,Chambray,XS,green,105,50,"A green coloured, XS sized, Chambray Shirt",10
226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",2
227,Shirt,Chambray,M,green,105,56,"A green coloured, M sized, Chambray Shirt",5
228,Shirt,Chambray,L,green,105,56,"A green coloured, L sized, Chambray Shirt",7
229,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",7
230,Shirt,Chambray,XS,blue,105,76,"A blue coloured, XS sized, Chambray Shirt",4
231,Shirt,Chambray,S,blue,105,61,"A blue coloured, S sized, Chambray Shirt",4
232,Shirt,Chambray,M,blue,105,66,"A blue coloured, M sized, Chambray Shirt",2
233,Shirt,Chambray,L,blue,105,69,"A blue coloured, L sized, Chambray Shirt",2
234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",2
235,Shirt,Chambray,XS,indigo,105,75,"A indigo coloured, XS sized, Chambray Shirt",10
236,Shirt,Chambray,S,indigo,105,59,"A indigo coloured, S sized, Chambray Shirt",9
237,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt",9
238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",4
239,Shirt,Chambray,XL,indigo,105,61,"A indigo coloured, XL sized, Chambray Shirt",9
240,Shirt,Chambray,XS,violet,105,47,"A violet coloured, XS sized, Chambray Shirt",3
241,Shirt,Chambray,S,violet,105,52,"A violet coloured, S sized, Chambray Shirt",10
242,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt",7
243,Shirt,Chambray,L,violet,105,53,"A violet coloured, L sized, Chambray Shirt",4
244,Shirt,Chambray,XL,violet,105,54,"A violet coloured, XL sized, Chambray Shirt",3
245,Shirt,Polo,XS,red,117,40,"A red coloured, XS sized, Polo Shirt",2
246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",9
247,Shirt,Polo,M,red,117,70,"A red coloured, M sized, Polo Shirt",2
248,Shirt,Polo,L,red,117,72,"A red coloured, L sized, Polo Shirt",1
249,Shirt,Polo,XL,red,117,76,"A red coloured, XL sized, Polo Shirt",1
250,Shirt,Polo,XS,orange,117,75,"A orange coloured, XS sized, Polo Shirt",9
251,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt",10
252,Shirt,Polo,M,orange,117,67,"A orange coloured, M sized, Polo Shirt",7
253,Shirt,Polo,L,orange,117,63,"A orange coloured, L sized, Polo Shirt",2
254,Shirt,Polo,XL,orange,117,43,"A orange coloured, XL sized, Polo Shirt",5
255,Shirt,Polo,XS,yellow,117,79,"A yellow coloured, XS sized, Polo Shirt",4
256,Shirt,Polo,S,yellow,117,77,"A yellow coloured, S sized, Polo Shirt",3
257,Shirt,Polo,M,yellow,117,52,"A yellow coloured, M sized, Polo Shirt",3
258,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt",3
259,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",2
260,Shirt,Polo,XS,green,117,45,"A green coloured, XS sized, Polo Shirt",2
261,Shirt,Polo,S,green,117,71,"A green coloured, S sized, Polo Shirt",9
262,Shirt,Polo,M,green,117,62,"A green coloured, M sized, Polo Shirt",8
263,Shirt,Polo,L,green,117,68,"A green coloured, L sized, Polo Shirt",9
264,Shirt,Polo,XL,green,117,61,"A green coloured, XL sized, Polo Shirt",6
265,Shirt,Polo,XS,blue,117,56,"A blue coloured, XS sized, Polo Shirt",5
266,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",7
267,Shirt,Polo,M,blue,117,49,"A blue coloured, M sized, Polo Shirt",9
268,Shirt,Polo,L,blue,117,77,"A blue coloured, L sized, Polo Shirt",9
269,Shirt,Polo,XL,blue,117,70,"A blue coloured, XL sized, Polo Shirt",7
270,Shirt,Polo,XS,indigo,117,47,"A indigo coloured, XS sized, Polo Shirt",1
271,Shirt,Polo,S,indigo,117,50,"A indigo coloured, S sized, Polo Shirt",5
272,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt",10
273,Shirt,Polo,L,indigo,117,60,"A indigo coloured, L sized, Polo Shirt",4
274,Shirt,Polo,XL,indigo,117,56,"A indigo coloured, XL sized, Polo Shirt",5
275,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt",5
276,Shirt,Polo,S,violet,117,43,"A violet coloured, S sized, Polo Shirt",6
277,Shirt,Polo,M,violet,117,77,"A violet coloured, M sized, Polo Shirt",2
278,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt",3
279,Shirt,Polo,XL,violet,117,79,"A violet coloured, XL sized, Polo Shirt",10
280,Shirt,Cuban Collar,XS,red,93,56,"A red coloured, XS sized, Cuban Collar Shirt",6
281,Shirt,Cuban Collar,S,red,93,59,"A red coloured, S sized, Cuban Collar Shirt",7
282,Shirt,Cuban Collar,M,red,93,53,"A red coloured, M sized, Cuban Collar Shirt",8
283,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt",8
284,Shirt,Cuban Collar,XL,red,93,65,"A red coloured, XL sized, Cuban Collar Shirt",5
285,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",5
286,Shirt,Cuban Collar,S,orange,93,50,"A orange coloured, S sized, Cuban Collar Shirt",6
287,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt",6
288,Shirt,Cuban Collar,L,orange,93,65,"A orange coloured, L sized, Cuban Collar Shirt",10
289,Shirt,Cuban Collar,XL,orange,93,49,"A orange coloured, XL sized, Cuban Collar Shirt",9
290,Shirt,Cuban Collar,XS,yellow,93,78,"A yellow coloured, XS sized, Cuban Collar Shirt",7
291,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt",7
292,Shirt,Cuban Collar,M,yellow,93,49,"A yellow coloured, M sized, Cuban Collar Shirt",2
293,Shirt,Cuban Collar,L,yellow,93,77,"A yellow coloured, L sized, Cuban Collar Shirt",9
294,Shirt,Cuban Collar,XL,yellow,93,76,"A yellow coloured, XL sized, Cuban Collar Shirt",10
295,Shirt,Cuban Collar,XS,green,93,63,"A green coloured, XS sized, Cuban Collar Shirt",2
296,Shirt,Cuban Collar,S,green,93,58,"A green coloured, S sized, Cuban Collar Shirt",8
297,Shirt,Cuban Collar,M,green,93,45,"A green coloured, M sized, Cuban Collar Shirt",9
298,Shirt,Cuban Collar,L,green,93,58,"A green coloured, L sized, Cuban Collar Shirt",4
299,Shirt,Cuban Collar,XL,green,93,60,"A green coloured, XL sized, Cuban Collar Shirt",9
300,Shirt,Cuban Collar,XS,blue,93,56,"A blue coloured, XS sized, Cuban Collar Shirt",8
301,Shirt,Cuban Collar,S,blue,93,62,"A blue coloured, S sized, Cuban Collar Shirt",9
302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",1
303,Shirt,Cuban Collar,L,blue,93,65,"A blue coloured, L sized, Cuban Collar Shirt",6
304,Shirt,Cuban Collar,XL,blue,93,73,"A blue coloured, XL sized, Cuban Collar Shirt",2
305,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",6
306,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt",5
307,Shirt,Cuban Collar,M,indigo,93,58,"A indigo coloured, M sized, Cuban Collar Shirt",7
308,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt",2
309,Shirt,Cuban Collar,XL,indigo,93,53,"A indigo coloured, XL sized, Cuban Collar Shirt",9
310,Shirt,Cuban Collar,XS,violet,93,49,"A violet coloured, XS sized, Cuban Collar Shirt",3
311,Shirt,Cuban Collar,S,violet,93,43,"A violet coloured, S sized, Cuban Collar Shirt",9
312,Shirt,Cuban Collar,M,violet,93,67,"A violet coloured, M sized, Cuban Collar Shirt",1
313,Shirt,Cuban Collar,L,violet,93,78,"A violet coloured, L sized, Cuban Collar Shirt",1
314,Shirt,Cuban Collar,XL,violet,93,44,"A violet coloured, XL sized, Cuban Collar Shirt",4
315,Shirt,Mandarin Collar,XS,red,108,59,"A red coloured, XS sized, Mandarin Collar Shirt",5
316,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",3
317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",7
318,Shirt,Mandarin Collar,L,red,108,54,"A red coloured, L sized, Mandarin Collar Shirt",6
319,Shirt,Mandarin Collar,XL,red,108,64,"A red coloured, XL sized, Mandarin Collar Shirt",9
320,Shirt,Mandarin Collar,XS,orange,108,68,"A orange coloured, XS sized, Mandarin Collar Shirt",6
321,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt",10
322,Shirt,Mandarin Collar,M,orange,108,78,"A orange coloured, M sized, Mandarin Collar Shirt",1
323,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",5
324,Shirt,Mandarin Collar,XL,orange,108,59,"A orange coloured, XL sized, Mandarin Collar Shirt",8
325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt",7
326,Shirt,Mandarin Collar,S,yellow,108,76,"A yellow coloured, S sized, Mandarin Collar Shirt",4
327,Shirt,Mandarin Collar,M,yellow,108,58,"A yellow coloured, M sized, Mandarin Collar Shirt",1
328,Shirt,Mandarin Collar,L,yellow,108,78,"A yellow coloured, L sized, Mandarin Collar Shirt",5
329,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt",10
330,Shirt,Mandarin Collar,XS,green,108,63,"A green coloured, XS sized, Mandarin Collar Shirt",9
331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",10
332,Shirt,Mandarin Collar,M,green,108,57,"A green coloured, M sized, Mandarin Collar Shirt",4
333,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",6
